location_name,sex_name,age_name,cause_name,val
Nebraska,Male,65 to 69,Depressive disorders,3296.84
Nebraska,Female,65 to 69,Depressive disorders,5268.385
Nebraska,Male,70 to 74,Depressive disorders,3125.595
Nebraska,Female,70 to 74,Depressive disorders,4626.22
Nebraska,Male,75 to 79,Depressive disorders,2946.31
Nebraska,Female,75 to 79,Depressive disorders,3965.21
Nebraska,Male,80 plus,Depressive disorders,3188.689726
Nebraska,Female,40 to 44,Anxiety disorders,11867.2339
Nebraska,Male,40 to 44,Anxiety disorders,6454.4486
Nebraska,Male,35 to 39,Anxiety disorders,6198.5441
Nebraska,Female,30 to 34,Anxiety disorders,11239.0023
Nebraska,Female,80 plus,Depressive disorders,3952.859121
Nebraska,Male,15 to 19,Anxiety disorders,4776.0519
Nebraska,Female,15 to 19,Anxiety disorders,8210.5058
Nebraska,Male,20 to 24,Anxiety disorders,5155.5897
Nebraska,Female,20 to 24,Anxiety disorders,9673.269
Nebraska,Male,25 to 29,Anxiety disorders,5480.6114
Nebraska,Female,25 to 29,Anxiety disorders,10627.5725
Nebraska,Male,30 to 34,Anxiety disorders,5830.9227
Nebraska,Male,80 to 84,Depressive disorders,2964.41
Nebraska,Male,15 to 19,Major depressive disorder,2745.9189
Nebraska,Female,80 to 84,Major depressive disorder,1504.02537
Nebraska,Female,15 to 19,Major depressive disorder,6140.4945
Nebraska,Male,20 to 24,Major depressive disorder,3280.0683
Nebraska,Female,20 to 24,Major depressive disorder,5408.8763
Nebraska,Male,25 to 29,Major depressive disorder,3014.796
Nebraska,Female,25 to 29,Major depressive disorder,4629.1533
Nebraska,Male,30 to 34,Major depressive disorder,2929.156
Nebraska,Female,30 to 34,Major depressive disorder,4340.8864
Nebraska,Male,35 to 39,Major depressive disorder,3192.8043
Nebraska,Female,35 to 39,Major depressive disorder,4862.3517
Nebraska,Male,40 to 44,Major depressive disorder,3218.146
Nebraska,Female,40 to 44,Major depressive disorder,5017.7496
Nebraska,Male,45 to 49,Major depressive disorder,2823.1998
Nebraska,Female,45 to 49,Major depressive disorder,4521.0423
Nebraska,Female,80 to 84,Depressive disorders,3673.93
Nebraska,Male,50 to 54,Major depressive disorder,2408.7452
Nebraska,Male,55 to 59,Major depressive disorder,1990.905
Nebraska,Female,55 to 59,Major depressive disorder,3460.0128
Nebraska,Male,60 to 64,Major depressive disorder,1670.6967
Nebraska,Female,60 to 64,Major depressive disorder,2952.5339
Nebraska,Male,65 to 69,Major depressive disorder,1518.7501
Nebraska,Female,65 to 69,Major depressive disorder,2497.8901
Nebraska,Male,70 to 74,Major depressive disorder,1374.6819
Nebraska,Female,70 to 74,Major depressive disorder,2045.6757
Nebraska,Male,75 to 79,Major depressive disorder,1231.08192
Nebraska,Female,75 to 79,Major depressive disorder,1592.6001
Nebraska,Male,80 plus,Major depressive disorder,1547.699324
Nebraska,Female,80 plus,Major depressive disorder,1949.496036
Nebraska,Male,80 to 84,Major depressive disorder,1285.86538
Nebraska,Female,50 to 54,Major depressive disorder,3993.6695
Nebraska,Female,35 to 39,Anxiety disorders,11657.8794
Nebraska,Female,80 to 84,Anxiety disorders,5899.2936
Nebraska,Male,80 to 84,Anxiety disorders,3001.3214
Nebraska,Male,50 to 54,Depressive disorders,4351.16
Nebraska,Female,45 to 49,Depressive disorders,7828.04
Nebraska,Male,45 to 49,Depressive disorders,4799.985
Nebraska,Female,40 to 44,Depressive disorders,8278.46
Nebraska,Male,40 to 44,Depressive disorders,5170.005
Nebraska,Female,35 to 39,Depressive disorders,7976.81
Nebraska,Male,35 to 39,Depressive disorders,5073.805
Nebraska,Female,30 to 34,Depressive disorders,7264.785
Nebraska,Female,50 to 54,Depressive disorders,7217.61
Nebraska,Female,25 to 29,Depressive disorders,7244.605
Nebraska,Male,25 to 29,Depressive disorders,4617.645
Nebraska,Female,20 to 24,Depressive disorders,7560.11
Nebraska,Male,30 to 34,Depressive disorders,4708.76
Nebraska,Male,15 to 19,Depressive disorders,3604.54
Nebraska,Female,15 to 19,Depressive disorders,7511.955
Nebraska,Male,20 to 24,Depressive disorders,4596.32
Nevada,Female,45 to 49,Anxiety disorders,11568.937
Nevada,Male,50 to 54,Anxiety disorders,5746.1539
Nevada,Female,50 to 54,Anxiety disorders,10846.2637
Nevada,Male,55 to 59,Anxiety disorders,5097.0866
Nevada,Female,55 to 59,Anxiety disorders,9839.4349
Nevada,Male,60 to 64,Anxiety disorders,4431.4705
Nevada,Female,60 to 64,Anxiety disorders,8724.7749
Nevada,Male,65 to 69,Anxiety disorders,3960.8823
Nevada,Female,65 to 69,Anxiety disorders,7823.7468
Nevada,Male,70 to 74,Anxiety disorders,3608.936
Nevada,Female,70 to 74,Anxiety disorders,7103.2452
Nevada,Male,75 to 79,Anxiety disorders,3299.7583
Nevada,Female,75 to 79,Anxiety disorders,6479.4297
Nevada,Male,80 plus,Anxiety disorders,2810.990193
Nevada,Female,80 plus,Anxiety disorders,5484.491567
Nevada,Male,45 to 49,Anxiety disorders,6248.7749
Nevada,Female,40 to 44,Anxiety disorders,11867.2339
Nevada,Female,35 to 39,Anxiety disorders,11657.8794
Nevada,Male,15 to 19,Anxiety disorders,4776.0519
Nevada,Female,15 to 19,Anxiety disorders,8210.5058
Nevada,Male,20 to 24,Anxiety disorders,5155.5897
Nevada,Female,20 to 24,Anxiety disorders,9673.269
Nevada,Male,25 to 29,Anxiety disorders,5480.6114
Nevada,Female,25 to 29,Anxiety disorders,10627.5725
Nevada,Male,30 to 34,Anxiety disorders,5830.9227
Nevada,Female,30 to 34,Anxiety disorders,11239.0023
Nevada,Male,35 to 39,Anxiety disorders,6198.5441
Nevada,Male,40 to 44,Anxiety disorders,6454.4486
Nevada,Male,40 to 44,Depressive disorders,5514.21
Nevada,Female,40 to 44,Depressive disorders,9791.2
Nevada,Male,45 to 49,Depressive disorders,5197.475
Nevada,Female,45 to 49,Depressive disorders,9156.095
Nevada,Male,50 to 54,Depressive disorders,4784.12
Nevada,Female,50 to 54,Depressive disorders,8373.425
Nevada,Male,55 to 59,Depressive disorders,4350.815
Nevada,Female,35 to 39,Depressive disorders,9368.33
Nevada,Female,55 to 59,Depressive disorders,7515.94
Nevada,Female,60 to 64,Depressive disorders,6687.585
Nevada,Male,65 to 69,Depressive disorders,3690.79
Nevada,Female,65 to 69,Depressive disorders,5954.71
Nevada,Male,70 to 74,Depressive disorders,3437.68
Nevada,Female,70 to 74,Depressive disorders,5211.965
Nevada,Male,75 to 79,Depressive disorders,3177.905
Nevada,Female,75 to 79,Depressive disorders,4450.915
Nevada,Male,60 to 64,Depressive disorders,3966.82
Nevada,Male,35 to 39,Depressive disorders,5318.64
Nevada,Female,30 to 34,Depressive disorders,8394.92
Nevada,Male,30 to 34,Depressive disorders,4845.995
Nevada,Male,15 to 19,Depressive disorders,3927.35
Nevada,Female,15 to 19,Depressive disorders,8461.89
Nevada,Male,20 to 24,Depressive disorders,5086.71
Nevada,Female,20 to 24,Depressive disorders,9047.75
Nevada,Male,25 to 29,Depressive disorders,4864.805
Nevada,Female,25 to 29,Depressive disorders,8475.78
Nevada,Male,80 plus,Depressive disorders,3452.828209
Nevada,Female,80 plus,Depressive disorders,4383.692354
Nevada,Male,80 to 84,Depressive disorders,3191.475
Nevada,Female,80 to 84,Depressive disorders,4103.82
Nevada,Male,65 to 69,Major depressive disorder,1921.4622
Nevada,Female,65 to 69,Major depressive disorder,3215.8288
Nevada,Male,70 to 74,Major depressive disorder,1693.6864
Nevada,Female,70 to 74,Major depressive disorder,2655.2748
Nevada,Male,75 to 79,Major depressive disorder,1467.2818
Nevada,Female,75 to 79,Major depressive disorder,2095.2852
Nevada,Male,80 plus,Major depressive disorder,1813.39075
Nevada,Female,80 plus,Major depressive disorder,2375.737091
Nevada,Male,80 to 84,Major depressive disorder,1514.9393
Nevada,Female,80 to 84,Major depressive disorder,1964.848
Nevada,Female,60 to 64,Major depressive disorder,3783.355
Nevada,Female,55 to 59,Major depressive disorder,4470.6783
Nevada,Male,15 to 19,Major depressive disorder,3073.0657
Nevada,Female,15 to 19,Major depressive disorder,7137.9816
Nevada,Male,20 to 24,Major depressive disorder,3785.5367
Nevada,Female,20 to 24,Major depressive disorder,6987.5862
Nevada,Male,25 to 29,Major depressive disorder,3276.7921
Nevada,Female,25 to 29,Major depressive disorder,5926.2364
Nevada,Male,30 to 34,Major depressive disorder,3071.1688
Nevada,Female,30 to 34,Major depressive disorder,5541.1525
Nevada,Male,35 to 39,Major depressive disorder,3452.8863
Nevada,Female,35 to 39,Major depressive disorder,6346.3774
Nevada,Male,40 to 44,Major depressive disorder,3577.8167
Nevada,Female,40 to 44,Major depressive disorder,6621.4056
Nevada,Male,45 to 49,Major depressive disorder,3230.0055
Nevada,Female,45 to 49,Major depressive disorder,5944.5134
Nevada,Male,50 to 54,Major depressive disorder,2858.4145
Nevada,Female,50 to 54,Major depressive disorder,5215.7674
Nevada,Male,55 to 59,Major depressive disorder,2481.6173
Nevada,Male,60 to 64,Major depressive disorder,2155.1412
Nevada,Male,80 to 84,Anxiety disorders,3001.3214
Nevada,Female,80 to 84,Anxiety disorders,5899.2936
New Hampshire,Male,40 to 44,Depressive disorders,5491.21
New Hampshire,Female,45 to 49,Depressive disorders,8561.46
New Hampshire,Male,15 to 19,Depressive disorders,3919.3
New Hampshire,Male,20 to 24,Depressive disorders,4892.565
New Hampshire,Female,20 to 24,Depressive disorders,8262.925
New Hampshire,Male,25 to 29,Depressive disorders,4845.41
New Hampshire,Female,25 to 29,Depressive disorders,7844.865
New Hampshire,Male,45 to 49,Depressive disorders,5125.77
New Hampshire,Male,30 to 34,Depressive disorders,4905.2
New Hampshire,Female,30 to 34,Depressive disorders,7836.68
New Hampshire,Male,35 to 39,Depressive disorders,5335.565
New Hampshire,Female,35 to 39,Depressive disorders,8662.865
New Hampshire,Female,15 to 19,Depressive disorders,8437.225
New Hampshire,Male,50 to 54,Depressive disorders,4663.935
New Hampshire,Male,55 to 59,Depressive disorders,4180.405
New Hampshire,Female,50 to 54,Depressive disorders,7934.565
New Hampshire,Female,60 to 64,Depressive disorders,6526.16
New Hampshire,Male,60 to 64,Depressive disorders,3780.065
New Hampshire,Female,55 to 59,Depressive disorders,7239.52
New Hampshire,Female,40 to 44,Depressive disorders,9044.415
New Hampshire,Male,65 to 69,Depressive disorders,3504.685
New Hampshire,Female,65 to 69,Depressive disorders,5794.92
New Hampshire,Male,65 to 69,Major depressive disorder,1737.3145
New Hampshire,Female,70 to 74,Depressive disorders,5037.84
New Hampshire,Male,70 to 74,Depressive disorders,3258.665
New Hampshire,Female,60 to 64,Major depressive disorder,3609.7549
New Hampshire,Female,65 to 69,Major depressive disorder,3044.3292
New Hampshire,Male,70 to 74,Major depressive disorder,1516.5182
New Hampshire,Female,70 to 74,Major depressive disorder,2479.8268
New Hampshire,Male,75 to 79,Major depressive disorder,1297.32967
New Hampshire,Female,75 to 79,Major depressive disorder,1914.4577
New Hampshire,Male,80 plus,Major depressive disorder,1668.130442
New Hampshire,Female,80 plus,Major depressive disorder,2301.074042
New Hampshire,Male,60 to 64,Major depressive disorder,1965.4408
New Hampshire,Male,80 to 84,Major depressive disorder,1350.3259
New Hampshire,Female,80 to 84,Major depressive disorder,1792.6323
New Hampshire,Female,55 to 59,Major depressive disorder,4183.2936
New Hampshire,Male,55 to 59,Major depressive disorder,2315.3485
New Hampshire,Female,50 to 54,Major depressive disorder,4753.0093
New Hampshire,Male,75 to 79,Depressive disorders,3010.84
New Hampshire,Female,75 to 79,Depressive disorders,4274.65
New Hampshire,Male,80 plus,Depressive disorders,3307.559838
New Hampshire,Female,80 plus,Depressive disorders,4295.547048
New Hampshire,Male,80 to 84,Depressive disorders,3023.715
New Hampshire,Female,80 to 84,Depressive disorders,3952.16
New Hampshire,Male,15 to 19,Major depressive disorder,3075.5245
New Hampshire,Female,15 to 19,Major depressive disorder,7120.2576
New Hampshire,Male,20 to 24,Major depressive disorder,3590.2414
New Hampshire,Female,20 to 24,Major depressive disorder,6153.9501
New Hampshire,Male,25 to 29,Major depressive disorder,3246.4143
New Hampshire,Female,25 to 29,Major depressive disorder,5250.4271
New Hampshire,Male,30 to 34,Major depressive disorder,3134.4565
New Hampshire,Female,30 to 34,Major depressive disorder,4936.8012
New Hampshire,Male,35 to 39,Major depressive disorder,3464.5032
New Hampshire,Female,35 to 39,Major depressive disorder,5596.362
New Hampshire,Male,40 to 44,Major depressive disorder,3537.2007
New Hampshire,Female,40 to 44,Major depressive disorder,5834.1968
New Hampshire,Male,45 to 49,Major depressive disorder,3146.637
New Hampshire,Female,45 to 49,Major depressive disorder,5312.8234
New Hampshire,Male,50 to 54,Major depressive disorder,2733.3034
New Hampshire,Female,15 to 19,Anxiety disorders,8210.5058
New Hampshire,Male,20 to 24,Anxiety disorders,5155.5897
New Hampshire,Female,20 to 24,Anxiety disorders,9673.269
New Hampshire,Male,25 to 29,Anxiety disorders,5480.6114
New Hampshire,Female,25 to 29,Anxiety disorders,10627.5725
New Hampshire,Male,30 to 34,Anxiety disorders,5830.9227
New Hampshire,Female,30 to 34,Anxiety disorders,11239.0023
New Hampshire,Female,35 to 39,Anxiety disorders,11657.8794
New Hampshire,Male,40 to 44,Anxiety disorders,6454.4486
New Hampshire,Female,40 to 44,Anxiety disorders,11867.2339
New Hampshire,Male,45 to 49,Anxiety disorders,6248.7749
New Hampshire,Female,45 to 49,Anxiety disorders,11568.937
New Hampshire,Male,50 to 54,Anxiety disorders,5746.1539
New Hampshire,Female,50 to 54,Anxiety disorders,10846.2637
New Hampshire,Male,55 to 59,Anxiety disorders,5097.0866
New Hampshire,Female,55 to 59,Anxiety disorders,9839.4349
New Hampshire,Male,60 to 64,Anxiety disorders,4431.4705
New Hampshire,Female,60 to 64,Anxiety disorders,8724.7749
New Hampshire,Male,65 to 69,Anxiety disorders,3960.8823
New Hampshire,Female,65 to 69,Anxiety disorders,7823.7468
New Hampshire,Male,70 to 74,Anxiety disorders,3608.936
New Hampshire,Female,70 to 74,Anxiety disorders,7103.2452
New Hampshire,Male,75 to 79,Anxiety disorders,3299.7583
New Hampshire,Female,75 to 79,Anxiety disorders,6479.4297
New Hampshire,Male,80 plus,Anxiety disorders,2799.481178
New Hampshire,Male,15 to 19,Anxiety disorders,4776.0519
New Hampshire,Female,80 plus,Anxiety disorders,5412.497705
New Hampshire,Male,80 to 84,Anxiety disorders,3001.3214
New Hampshire,Male,35 to 39,Anxiety disorders,6198.5441
New Hampshire,Female,80 to 84,Anxiety disorders,5899.2936
New Jersey,Female,15 to 19,Depressive disorders,6889.925
New Jersey,Male,30 to 34,Depressive disorders,3956.125
New Jersey,Female,30 to 34,Depressive disorders,6461.06
New Jersey,Male,35 to 39,Depressive disorders,4392.03
New Jersey,Female,25 to 29,Depressive disorders,6591.24
New Jersey,Male,25 to 29,Depressive disorders,4001.94
New Jersey,Female,35 to 39,Depressive disorders,7032.465
New Jersey,Male,20 to 24,Depressive disorders,4183.875
New Jersey,Male,15 to 19,Depressive disorders,3168.475
New Jersey,Female,20 to 24,Depressive disorders,6991.13
New Jersey,Male,40 to 44,Depressive disorders,4569.58
New Jersey,Male,15 to 19,Major depressive disorder,2299.5182
New Jersey,Male,45 to 49,Depressive disorders,4292.55
New Jersey,Female,35 to 39,Major depressive disorder,3849.7509
New Jersey,Male,35 to 39,Major depressive disorder,2479.5793
New Jersey,Female,30 to 34,Major depressive disorder,3487.9082
New Jersey,Male,30 to 34,Major depressive disorder,2160.1505
New Jersey,Female,25 to 29,Major depressive disorder,3918.0086
New Jersey,Male,25 to 29,Major depressive disorder,2371.5507
New Jersey,Female,20 to 24,Major depressive disorder,4824.0023
New Jersey,Male,20 to 24,Major depressive disorder,2864.3702
New Jersey,Female,15 to 19,Major depressive disorder,5490.6662
New Jersey,Female,80 to 84,Depressive disorders,3504.26
New Jersey,Male,80 to 84,Depressive disorders,2752.56
New Jersey,Female,80 plus,Depressive disorders,3818.024817
New Jersey,Male,80 plus,Depressive disorders,3007.383121
New Jersey,Female,75 to 79,Depressive disorders,3781.135
New Jersey,Male,75 to 79,Depressive disorders,2736.995
New Jersey,Female,70 to 74,Depressive disorders,4421.4
New Jersey,Male,70 to 74,Depressive disorders,2904.99
New Jersey,Female,65 to 69,Depressive disorders,5063.405
New Jersey,Male,65 to 69,Depressive disorders,3084.98
New Jersey,Female,60 to 64,Depressive disorders,5668.935
New Jersey,Male,60 to 64,Depressive disorders,3273.375
New Jersey,Female,55 to 59,Depressive disorders,6194.92
New Jersey,Male,55 to 59,Depressive disorders,3583.81
New Jersey,Female,50 to 54,Depressive disorders,6643.645
New Jersey,Male,50 to 54,Depressive disorders,3951.825
New Jersey,Female,45 to 49,Depressive disorders,7036.565
New Jersey,Female,40 to 44,Depressive disorders,7319.265
New Jersey,Male,15 to 19,Anxiety disorders,4776.0519
New Jersey,Female,15 to 19,Anxiety disorders,8210.5058
New Jersey,Male,20 to 24,Anxiety disorders,5155.5897
New Jersey,Female,20 to 24,Anxiety disorders,9673.269
New Jersey,Male,25 to 29,Anxiety disorders,5480.6114
New Jersey,Female,25 to 29,Anxiety disorders,10627.5725
New Jersey,Male,30 to 34,Anxiety disorders,5830.9227
New Jersey,Female,30 to 34,Anxiety disorders,11239.0023
New Jersey,Male,35 to 39,Anxiety disorders,6198.5441
New Jersey,Female,35 to 39,Anxiety disorders,11657.8794
New Jersey,Male,40 to 44,Anxiety disorders,6454.4486
New Jersey,Male,45 to 49,Anxiety disorders,6248.7749
New Jersey,Female,45 to 49,Anxiety disorders,11568.937
New Jersey,Male,50 to 54,Anxiety disorders,5746.1539
New Jersey,Female,50 to 54,Anxiety disorders,10846.2637
New Jersey,Male,55 to 59,Anxiety disorders,5097.0866
New Jersey,Female,55 to 59,Anxiety disorders,9839.4349
New Jersey,Male,60 to 64,Anxiety disorders,4431.4705
New Jersey,Female,60 to 64,Anxiety disorders,8724.7749
New Jersey,Male,65 to 69,Anxiety disorders,3960.8823
New Jersey,Female,65 to 69,Anxiety disorders,7823.7468
New Jersey,Male,70 to 74,Anxiety disorders,3608.936
New Jersey,Female,70 to 74,Anxiety disorders,7103.2452
New Jersey,Male,75 to 79,Anxiety disorders,3299.7583
New Jersey,Male,80 plus,Anxiety disorders,2768.996889
New Jersey,Female,80 plus,Anxiety disorders,5364.744659
New Jersey,Male,80 to 84,Anxiety disorders,3001.3214
New Jersey,Female,80 to 84,Anxiety disorders,5899.2936
New Jersey,Female,75 to 79,Anxiety disorders,6479.4297
New Jersey,Female,45 to 49,Major depressive disorder,3688.4759
New Jersey,Male,50 to 54,Major depressive disorder,1996.0823
New Jersey,Female,50 to 54,Major depressive disorder,3376.617
New Jersey,Male,55 to 59,Major depressive disorder,1691.1911
New Jersey,Female,55 to 59,Major depressive disorder,3061.978
New Jersey,Male,60 to 64,Major depressive disorder,1443.99772
New Jersey,Female,60 to 64,Major depressive disorder,2702.6287
New Jersey,Male,65 to 69,Major depressive disorder,1296.73399
New Jersey,Female,65 to 69,Major depressive disorder,2273.5801
New Jersey,Male,70 to 74,Major depressive disorder,1154.45511
New Jersey,Female,70 to 74,Major depressive disorder,1841.139
New Jersey,Male,75 to 79,Major depressive disorder,1012.75548
New Jersey,Male,45 to 49,Major depressive disorder,2298.5146
New Jersey,Female,75 to 79,Major depressive disorder,1407.12142
New Jersey,Female,80 plus,Major depressive disorder,1820.666833
New Jersey,Male,80 to 84,Major depressive disorder,1075.46663
New Jersey,Female,80 to 84,Major depressive disorder,1336.46403
New Jersey,Male,80 plus,Major depressive disorder,1365.989417
New Jersey,Female,40 to 44,Major depressive disorder,3981.6521
New Jersey,Male,40 to 44,Major depressive disorder,2583.5939
New Jersey,Female,40 to 44,Anxiety disorders,11867.2339
New Mexico,Female,25 to 29,Depressive disorders,8762.09
New Mexico,Male,15 to 19,Depressive disorders,4353.985
New Mexico,Male,80 to 84,Depressive disorders,3212.54
New Mexico,Female,80 plus,Depressive disorders,4369.695804
New Mexico,Male,80 plus,Depressive disorders,3512.176042
New Mexico,Female,75 to 79,Depressive disorders,4383.93
New Mexico,Male,75 to 79,Depressive disorders,3195.44
New Mexico,Female,70 to 74,Depressive disorders,5174.015
New Mexico,Male,70 to 74,Depressive disorders,3442.82
New Mexico,Female,65 to 69,Depressive disorders,5969.895
New Mexico,Male,65 to 69,Depressive disorders,3692.415
New Mexico,Female,60 to 64,Depressive disorders,6741.35
New Mexico,Male,60 to 64,Depressive disorders,3964.255
New Mexico,Female,55 to 59,Depressive disorders,7595.325
New Mexico,Male,55 to 59,Depressive disorders,4416.08
New Mexico,Female,50 to 54,Depressive disorders,8469.33
New Mexico,Female,45 to 49,Depressive disorders,9286.48
New Mexico,Male,45 to 49,Depressive disorders,5462.845
New Mexico,Female,40 to 44,Depressive disorders,9920.15
New Mexico,Male,40 to 44,Depressive disorders,5899.97
New Mexico,Female,35 to 39,Depressive disorders,9500.265
New Mexico,Male,35 to 39,Depressive disorders,5745.38
New Mexico,Female,30 to 34,Depressive disorders,8522.645
New Mexico,Male,30 to 34,Depressive disorders,5313.35
New Mexico,Male,25 to 29,Depressive disorders,5404.695
New Mexico,Female,20 to 24,Depressive disorders,9606.585
New Mexico,Male,20 to 24,Depressive disorders,5706.72
New Mexico,Female,15 to 19,Depressive disorders,9002.065
New Mexico,Male,50 to 54,Depressive disorders,4951.125
New Mexico,Female,80 to 84,Depressive disorders,4037.895
New Mexico,Male,15 to 19,Major depressive disorder,3521.7547
New Mexico,Female,15 to 19,Major depressive disorder,7731.3801
New Mexico,Male,20 to 24,Major depressive disorder,4433.0174
New Mexico,Male,25 to 29,Major depressive disorder,3837.0924
New Mexico,Female,20 to 24,Major depressive disorder,7581.8935
New Mexico,Male,55 to 59,Anxiety disorders,5097.0866
New Mexico,Female,50 to 54,Anxiety disorders,10846.2637
New Mexico,Male,50 to 54,Anxiety disorders,5746.1539
New Mexico,Female,45 to 49,Anxiety disorders,11568.937
New Mexico,Male,45 to 49,Anxiety disorders,6248.7749
New Mexico,Female,40 to 44,Anxiety disorders,11867.2339
New Mexico,Male,40 to 44,Anxiety disorders,6454.4486
New Mexico,Female,35 to 39,Anxiety disorders,11657.8794
New Mexico,Male,35 to 39,Anxiety disorders,6198.5441
New Mexico,Female,30 to 34,Anxiety disorders,11239.0023
New Mexico,Male,30 to 34,Anxiety disorders,5830.9227
New Mexico,Female,25 to 29,Anxiety disorders,10627.5725
New Mexico,Male,25 to 29,Anxiety disorders,5480.6114
New Mexico,Female,20 to 24,Anxiety disorders,9673.269
New Mexico,Male,20 to 24,Anxiety disorders,5155.5897
New Mexico,Female,15 to 19,Anxiety disorders,8210.5058
New Mexico,Male,15 to 19,Anxiety disorders,4776.0519
New Mexico,Female,55 to 59,Anxiety disorders,9839.4349
New Mexico,Male,60 to 64,Anxiety disorders,4431.4705
New Mexico,Female,60 to 64,Anxiety disorders,8724.7749
New Mexico,Male,65 to 69,Anxiety disorders,3960.8823
New Mexico,Female,65 to 69,Anxiety disorders,7823.7468
New Mexico,Male,70 to 74,Anxiety disorders,3608.936
New Mexico,Female,70 to 74,Anxiety disorders,7103.2452
New Mexico,Male,75 to 79,Anxiety disorders,3299.7583
New Mexico,Female,75 to 79,Anxiety disorders,6479.4297
New Mexico,Male,80 plus,Anxiety disorders,2788.668674
New Mexico,Female,80 plus,Anxiety disorders,5434.074448
New Mexico,Female,80 to 84,Anxiety disorders,5899.2936
New Mexico,Male,80 to 84,Anxiety disorders,3001.3214
New Mexico,Female,80 to 84,Major depressive disorder,1885.7631
New Mexico,Male,80 to 84,Major depressive disorder,1541.3108
New Mexico,Female,80 plus,Major depressive disorder,2375.316229
New Mexico,Male,80 plus,Major depressive disorder,1879.940277
New Mexico,Female,75 to 79,Major depressive disorder,2025.0653
New Mexico,Male,75 to 79,Major depressive disorder,1485.1442
New Mexico,Female,70 to 74,Major depressive disorder,2622.8764
New Mexico,Male,70 to 74,Major depressive disorder,1704.2193
New Mexico,Female,65 to 69,Major depressive disorder,3222.6779
New Mexico,Male,65 to 69,Major depressive disorder,1924.8999
New Mexico,Female,60 to 64,Major depressive disorder,3830.8145
New Mexico,Female,25 to 29,Major depressive disorder,6231.8679
New Mexico,Male,30 to 34,Major depressive disorder,3556.1912
New Mexico,Female,30 to 34,Major depressive disorder,5665.985
New Mexico,Male,35 to 39,Major depressive disorder,3903.0701
New Mexico,Female,35 to 39,Major depressive disorder,6496.9747
New Mexico,Male,40 to 44,Major depressive disorder,3967.9531
New Mexico,Female,40 to 44,Major depressive disorder,6783.7322
New Mexico,Female,45 to 49,Major depressive disorder,6084.6242
New Mexico,Male,50 to 54,Major depressive disorder,3036.8604
New Mexico,Female,50 to 54,Major depressive disorder,5329.3801
New Mexico,Male,55 to 59,Major depressive disorder,2550.0826
New Mexico,Female,55 to 59,Major depressive disorder,4554.2688
New Mexico,Male,60 to 64,Major depressive disorder,2154.8608
New Mexico,Male,45 to 49,Major depressive disorder,3516.1796
New York,Male,50 to 54,Anxiety disorders,5746.1539
New York,Female,50 to 54,Anxiety disorders,10846.2637
New York,Male,55 to 59,Anxiety disorders,5097.0866
New York,Female,55 to 59,Anxiety disorders,9839.4349
New York,Male,60 to 64,Anxiety disorders,4431.4705
New York,Female,60 to 64,Anxiety disorders,8724.7749
New York,Male,65 to 69,Anxiety disorders,3960.8823
New York,Female,65 to 69,Anxiety disorders,7823.7468
New York,Male,70 to 74,Anxiety disorders,3608.936
New York,Female,70 to 74,Anxiety disorders,7103.2452
New York,Male,75 to 79,Anxiety disorders,3299.7583
New York,Female,75 to 79,Anxiety disorders,6479.4297
New York,Male,80 plus,Anxiety disorders,2762.306144
New York,Female,80 plus,Anxiety disorders,5356.919925
New York,Male,80 to 84,Anxiety disorders,3001.3214
New York,Female,80 to 84,Anxiety disorders,5899.2936
New York,Female,45 to 49,Anxiety disorders,11568.937
New York,Male,45 to 49,Anxiety disorders,6248.7749
New York,Male,40 to 44,Anxiety disorders,6454.4486
New York,Male,15 to 19,Anxiety disorders,4776.0519
New York,Female,15 to 19,Anxiety disorders,8210.5058
New York,Male,20 to 24,Anxiety disorders,5155.5897
New York,Female,20 to 24,Anxiety disorders,9673.269
New York,Male,25 to 29,Anxiety disorders,5480.6114
New York,Female,25 to 29,Anxiety disorders,10627.5725
New York,Male,30 to 34,Anxiety disorders,5830.9227
New York,Female,30 to 34,Anxiety disorders,11239.0023
New York,Male,35 to 39,Anxiety disorders,6198.5441
New York,Female,35 to 39,Anxiety disorders,11657.8794
New York,Female,40 to 44,Anxiety disorders,11867.2339
New York,Male,65 to 69,Major depressive disorder,1711.4912
New York,Female,65 to 69,Major depressive disorder,2975.544
New York,Male,70 to 74,Major depressive disorder,1515.7738
New York,Female,70 to 74,Major depressive disorder,2412.4449
New York,Male,75 to 79,Major depressive disorder,1321.26381
New York,Female,75 to 79,Major depressive disorder,1846.1215
New York,Male,80 plus,Major depressive disorder,1763.987669
New York,Female,80 plus,Major depressive disorder,2428.416293
New York,Male,80 to 84,Major depressive disorder,1389.98797
New York,Female,80 to 84,Major depressive disorder,1763.717
New York,Female,60 to 64,Major depressive disorder,3533.0819
New York,Male,60 to 64,Major depressive disorder,1913.2126
New York,Male,55 to 59,Major depressive disorder,2217.1922
New York,Female,80 to 84,Depressive disorders,3922.365
New York,Male,15 to 19,Major depressive disorder,2918.5197
New York,Female,15 to 19,Major depressive disorder,6783.4923
New York,Male,20 to 24,Major depressive disorder,3327.3285
New York,Female,20 to 24,Major depressive disorder,5875.3922
New York,Male,25 to 29,Major depressive disorder,2827.9344
New York,Female,25 to 29,Major depressive disorder,4906.4729
New York,Male,30 to 34,Major depressive disorder,2660.0988
New York,Female,30 to 34,Major depressive disorder,4487.7453
